UF,Município,Tipo Unidade,Tipo Estabelecimento,Natureza Jurídica,Status Unidade,Conexão Internet,NU_LATITUDE,NU_LONGITUDE
MG,ibirite,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-199865569,-44072848
MG,ibirite,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-200280020305675,-44069973
MG,ibirite,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-199856753997517,-44061339
MG,ibirite,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-200040475740329,-44062061
MG,itacambira,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-17065,-43309
MG,itajuba,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-22374624,-45411432
MG,ituiutaba,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-18969,-49465
MG,ituiutaba,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-189604296,-494819
MG,iturama,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-19728,-50196
MG,janauba,74,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-158156664,-43308009
MG,joaquim felicio,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-17758,-44172
MG,juiz de fora,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-218071367,-4335826
MG,lagoa formosa,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-18779,-46408
MG,lontra,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-159027094778524,-44305758
MG,machado,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-21678437,-45923561
MG,martins soares,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-20257,-41877
MG,medina,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-163214574051008,-41382493
MG,minas novas,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-1721964,-425778
MG,moema,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-19843,-45411
MG,montes claros,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-16115467,-43926267
MG,montes claros,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-16761354,-43753966
MG,montes claros,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-16735,-43862
MG,montes claros,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-16896418,-43867798
MG,montes claros,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-16820086,-43933289
MG,montes claros,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-16300167,-43944403
MG,nanuque,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-178398707966241,-40351388
MG,nanuque,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-178385635335355,-40340466
MG,nanuque,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-178437312519001,-40373296
MG,nanuque,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-178405448504034,-40336432
MG,nanuque,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-178517378551625,-403339
MG,nanuque,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-175638470314147,-40527963
MG,nanuque,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-178471626974105,-40355572
MG,nova lima,22,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-199853482,-43851718
MG,olhos-d'agua,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-17397,-43573
MG,para de minas,71,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-199113028,-44556971
MG,para de minas,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-196297063,-44662218
MG,para de minas,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-198202883,-44769231
MG,para de minas,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-204003157,-44624824
MG,para de minas,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-198802204,-44741936
MG,paracatu,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-172277168,-46852179
MG,patos de minas,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-185770036,-46489787
MG,pedra azul,74,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-1600501,-4129694
MG,prudente de morais,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-194702775354382,-44156159
MG,raul soares,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-1992981,-4219973
MG,raul soares,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-199107491,-42382806
MG,rio pardo de minas,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-1563,-4255
MG,rio pardo de minas,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-1561,-4254
MG,santa barbara do monte verde,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-22064976,-43643238
MG,santa luzia,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-197788190902405,-43871755
MG,santos dumont,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-214695787471458,-43542568
MG,santos dumont,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-21418734392513,-43515107
MG,santos dumont,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-214539074139374,-43531887
MG,santos dumont,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-21454935912442,-43536189
MG,santos dumont,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-214534780386286,-4356623
MG,santos dumont,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-214679462912294,-43551092
MG,santos dumont,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-215075394175545,-43609548
MG,santos dumont,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-214202325645282,-43563022
MG,santos dumont,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-214404463958557,-43645141
MG,santos dumont,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-214577268014365,-43540701
MG,santos dumont,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-214746457338558,-43436363
MG,santos dumont,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-214629938971526,-43579244
MG,santos dumont,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-214662089786033,-43547294
MG,santos dumont,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-215232149578611,-43667972
MG,sao francisco,74,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-15951521,-44847716
MG,sao joao das missoes,72,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-14874416666667,-44278194
MG,sao joao das missoes,72,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-1480475,-44249833
MG,sao joao das missoes,72,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-14859111111111,-44378027
MG,sao joao das missoes,72,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-14881138888889,-44163916
MG,sao joao das missoes,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-14781305555556,-44222555
MG,sao joao das missoes,72,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-14884,-44091
MG,sao sebastiao da vargem alegre,71,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-210404451,-42561291
MG,sao sebastiao da vargem alegre,71,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-210109204,-42609887
MG,sao sebastiao do maranhao,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-18084,-42571
MG,serra do salitre,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-191674545040655,-46672738
MG,sete lagoas,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-194459122363041,-44212972
MG,sete lagoas,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-194357495701139,-4423462
MG,sete lagoas,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-194205094374495,-44247812
MG,sete lagoas,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-194290997361875,-44219884
MG,sete lagoas,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-194464711897765,-44216419
MG,sete lagoas,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-1947180164773,-44226826
MG,sete lagoas,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-194691210956065,-44244389
MG,sete lagoas,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-194473867564629,-44325124
MG,sete lagoas,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-194348212908972,-44218747
MG,uba,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-21120693821657,-42884874
MG,ubai,74,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-162908745150815,-44779543
MG,ubai,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-16285,-44778
MG,ubai,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-162890517476708,-44779275
MG,ubai,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-16450079631816,-44854774
MG,ubai,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-163762886861848,-45015267
MG,ubai,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-162044958836297,-44677684
MG,ubai,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-163838028511747,-44906734
MG,ubai,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-162987832756679,-44733388
MG,uberlandia,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-18884985,-48272946
MG,unai,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-161664911,-46174416
MG,unai,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-163778393,-46885699
MG,unai,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-163617209,-46891109
MG,unai,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-163548725,-46910928
MG,unai,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-163002081,-46904037
MG,unai,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-16358,-46906
MG,unai,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-163604855,-46881288
MG,unai,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-160831946,-46561837
MG,unai,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-163760522,-46908324
MG,unai,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-163684214,-46891686
MG,unai,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-163761793,-46908958
MG,vespasiano,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-197534873,-43939758
MG,virgem da lapa,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-16804,-42343
MG,alterosa,71,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-212445568,-46137943
MG,barbacena,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-2121194493,-4378956
MG,pedra bonita,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-20521,-4233
MG,ouro preto,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-20386776,-43506447
MG,brasilia de minas,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-160354143,-44460577
MG,vargem bonita,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-2036954,-4627693
MG,senhora de oliveira,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-20794,-43344
MG,cabeceira grande,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-1603,-47091
MG,arinos,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-15917,-46106
MG,brasilandia de minas,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-170073317,-46008469
MG,formoso,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-150580752528017,-46500191
MG,guarda-mor,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-1782354,-47270072
MG,joao pinheiro,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-17743,-46173
MG,joao pinheiro,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-172004391,-4605176
MG,joao pinheiro,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-175951718,-45891046
MG,joao pinheiro,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-17970698,-46201898
MG,joao pinheiro,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-17741852,-46175463
MG,matutina,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-192047633,-46083543
MG,rio paranaiba,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-19180602,-4643421
MG,santa rita de ibitipoca,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-21563,-43915
MG,santa rita de ibitipoca,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-215377151,-4385044
MG,tiros,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-19005,-45971
MG,vazante,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-17996547504276,-46901656
MG,icarai de minas,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-16217,-44906
MG,carmopolis de minas,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-205416881760102,-44636163
MG,claro dos pocoes,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-1708,-44209
MG,engenheiro navarro,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-1728,-4395
MG,engenheiro navarro,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-1728303,-4394888
MG,nova lima,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-199827589,-43847346
MG,padre carvalho,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-16364,-42515
MG,patis,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-160760219558284,-44082083
MG,porto firme,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-20672189,-43085281
MG,rubelita,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-16408,-42263
MG,santa rita de jacutinga,71,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-22148461,-44100441
MG,teofilo otoni,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-178477498,-41479806
MG,conceicao do rio verde,22,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-21881,-45085
MG,ouro preto,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-203593619,-43714353
MG,ituiutaba,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-189748184,-49461164
MG,brasopolis,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-224677561,-45561287
MG,alvinopolis,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-201120770592001,-43049368
MG,araxa,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-195703443212382,-46936855
MG,vespasiano,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-19692,-43923
MG,visconde do rio branco,71,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-209850020140566,-4277029
MG,oliveira,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-206938393279157,-44840376
MG,oliveira,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-206844215,-44830353
MG,ituiutaba,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-189601503,-49459967
MG,salinas,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-1617,-4229
MG,passa-vinte,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-22209,-44234
MG,sabinopolis,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-186688317951766,-43077886
MG,antonio prado de minas,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-21016,-42109
MG,conselheiro lafaiete,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-20649304,-43796483
MG,conceicao do mato dentro,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-190624302,-43539751
MG,aguanil,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-209452057455884,-45389633
MG,aimores,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-19496,-41064
MG,alem paraiba,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-218736062854668,-42671499
MG,alem paraiba,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-218632512066354,-42673473
MG,alto jequitiba,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-20424,-41966
MG,alto rio doce,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-21026,-43411
MG,alto rio doce,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-210034325935484,-43492469
MG,alvinopolis,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-20107,-43049
MG,alvorada de minas,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-18779765,-43286816
MG,alvorada de minas,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-18828525,-43407486
MG,alvorada de minas,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-18869264,-43323799
MG,alvorada de minas,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-18783659,-43432913
MG,andradas,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-22045171,-46661029
MG,andradas,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-221832049,-46489701
MG,andradas,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-221688064,-46624616
MG,andradas,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-221434314,-46452813
MG,angelandia,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-17640809,-42323458
MG,angelandia,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-17751636,-42299541
MG,antonio dias,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-19653,-42872
MG,antonio dias,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-195577366,-42774788
MG,antonio prado de minas,74,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-210200441,-42113842
MG,aracuai,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-16851781,-42064206
MG,aracuai,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-168463458,-42058686
MG,aracuai,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-168564099,-42062549
MG,aracuai,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-168523459,-4205658
MG,aracuai,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-168535284,-42068853
MG,araguari,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-186273634,-48196031
MG,araguari,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-18649,-48187
MG,araguari,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-186314884,-48181778
MG,araguari,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-186383422,-48177637
MG,araguari,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-186281304,-48191761
MG,araguari,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-186429074,-48202871
MG,araguari,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-186621614,-48198295
MG,araguari,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-184822945,-4843543
MG,araxa,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-195989301538246,-47208938
MG,araxa,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-19593,-46941
MG,araxa,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-195690705769858,-46944386
MG,araxa,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-196025384006068,-46941972
MG,araxa,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-195945468,-46947038
MG,araxa,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-195891258254475,-46937273
MG,araxa,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-19571771,-46936703
MG,araxa,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-196111796710346,-46926727
MG,argirita,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-216559923005905,-4285994
MG,arinos,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-159148433452691,-46112837
MG,arinos,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-159126560015212,-46096851
MG,astolfo dutra,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-212673400117844,-42898328
MG,baependi,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-219538991133073,-44869601
MG,baependi,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-219685261336686,-44890588
MG,baependi,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-219612264742679,-44894992
MG,baependi,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-219660261118698,-44878185
MG,baependi,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-219565546353891,-44790849
MG,baependi,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-219555062191923,-44886047
MG,baependi,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-219610787747206,-44888981
MG,baependi,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-221294908809379,-44813737
MG,barao de cocais,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-19946,-43487
MG,barao de cocais,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-199410435,-43487488
MG,barao de monte alto,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-212450023783279,-42238354
MG,barao de monte alto,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-212448023842167,-42237839
MG,barbacena,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-21198726,-43722317
MG,barra longa,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-20283,-43041
MG,barra longa,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-202608651,-43125677
MG,belmiro braga,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-2196290752721,-43373315
MG,belmiro braga,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-220319849247359,-43483006
MG,belmiro braga,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-219199062,-43367532
MG,belmiro braga,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-220823227,-43556051
MG,bocaina de minas,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-221962413663476,-44492005
MG,bocaina de minas,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-222515864354146,-44494028
MG,bocaiuva,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-17108,-43815
